thermal_weight,population_weight,worst_score,original_L2,original_mass,original_max,matched_L2,matched_mass,matched_max
0.25,2.5,1.0208718248629436,1.0041797169393982,1.0208718248629436,0.9992160031836397,0.9980818289915796,1.00541361752441,0.9988965733587525
0.25,2.75,1.0219205487449012,1.0042332232537432,1.0219205487449012,0.9990953608610876,0.9981350103884783,1.0065150175265671,0.9987759696031927
0.25,3.0,1.0230252936985467,1.004291618686705,1.0230252936985467,0.9989747313378103,0.9981930512147887,1.0076675611830839,0.9986553786428162
0.25,3.25,1.0241858784413829,1.004354902385491,1.0241858784413829,0.9988541146184449,0.9982559506228967,1.008871073213023,0.9985348004822583
0.25,3.5,1.0254021133693503,1.0044230734261448,1.0254021133693503,0.9987335107076303,0.998323707694457,1.0101253714378737,0.9984142351261566
0.25,3.75,1.0267011411645488,1.0044961308136149,1.0267011411645488,0.9986129196100073,0.9983963214404603,1.0114302669142257,0.9982936825791503
0.25,4.0,1.0280769009991066,1.004574073481827,1.0280769009991066,0.9984923413302184,0.9984737908013059,1.0127855640702201,0.9981731428458805
0.25,4.25,1.0295036183817652,1.0046569002937598,1.0295036183817652,0.9983717758729077,0.9985561146468775,1.0141910608455686,0.9980526159309899
0.25,4.5,1.0309810817605949,1.0047446100415303,1.0309810817605949,0.9982512232427213,0.9986432917766269,1.015646548834908,0.997932101839123
0.25,4.75,1.0325090732914786,1.0048372014464806,1.0325090732914786,0.9981306834443068,0.9987353209196606,1.0171518134342743,0.9978116005749258
0.25,5.0,1.034087368989723,1.0049346731592708,1.034087368989723,0.9980101564823137,0.9988322007348326,1.0187066339904631,0.9976911121430466
0.25,5.25,1.0357157388843847,1.0050370237599768,1.0357157388843847,0.9978896423613932,0.9989339298108415,1.0203107839530556,0.997570636548135
0.25,5.5,1.0373939471750573,1.0051442517581948,1.0373939471750573,0.9977691410861985,0.9990405066663337,1.021964031028877,0.9974501737948426
0.25,5.75,1.0391217523909058,1.005256355593148,1.0391217523909058,0.9976486526613841,0.9991519297500103,1.0236661373386635,0.9973297238878224
0.25,6.0,1.0408989075517012,1.0053733336338002,1.0408989075517012,0.9975281770916063,0.9992681974407401,1.0254168595757038,0.9972092868317294
0.25,6.25,1.0427251603306522,1.0054951841789748,1.0427251603306522,0.9974077143815238,0.9993893080476761,1.0272159491662463,0.9970888626312207
0.25,6.5,1.044600253218773,1.0056219054574775,1.044600253218773,0.9972872645357962,0.99951525981038,1.0290631524314242,0.9969684512909543
0.25,6.75,1.0465239236905879,1.0057534956282237,1.0465239236905879,0.9971668275590854,0.9996460508989474,1.0309582107504944,0.9968480528155909
0.25,7.0,1.0484959043709436,1.005896335950059,1.0484959043709436,0.997046403456055,0.999781679414142,1.0329008607251693,0.9967276672097922
0.25,7.25,1.0505159232027002,1.006047179879408,1.0505159232027002,0.9969259922313698,0.9999221433875309,1.0348908343448127,0.996607294478222
0.25,7.5,1.0525837036150998,1.0062035966338463,1.0525837036150998,0.9968055938896973,1.000067440781629,1.0369278591523055,0.9964869346255458
0.25,7.75,1.054698964692589,1.0063655836148644,1.054698964692589,0.9966852084357061,1.000217569490044,1.0390116584103557,0.9963665876564312
0.25,8.0,1.056861421343895,1.0065331381331204,1.056861421343895,0.9965648358740666,1.0003807489880285,1.041141951268061,0.9962462535755469
0.25,8.25,1.0590707844711498,1.006706257408659,1.0590707844711498,0.9964444762094511,1.000552810079677,1.043318452927517,0.9961259323875634
0.25,8.5,1.0613267611388655,1.006884938571142,1.0613267611388655,0.9963241294465336,1.0007303990614826,1.0455408748102784,0.9960056240971537
0.25,8.75,1.0636290547425697,1.0070691786600845,1.0636290547425697,0.9962037955899901,1.0009135129910567,1.047808924723487,0.995885328708992
0.25,9.0,1.0659773651769118,1.0072589746250977,1.0659773651769118,0.9960834746444978,1.0011021488366554,1.050122307025478,0.9957650462277541
0.25,9.25,1.068371389003061,1.0074543233261402,1.068371389003061,0.9959631666147364,1.0012963034774305,1.0524807227906876,0.9956447766581182
0.25,9.5,1.0708108196152237,1.0076552215337744,1.0708108196152237,0.9958428715053866,1.0014959737036848,1.0548838699736933,0.9955245200047635
0.25,9.75,1.0732953474061113,1.0078616659294322,1.0732953474061113,0.9957225893211316,1.0017011562171345,1.0573314435722214,0.9954042762723716
0.25,10.0,1.0758246599311911,1.0080736531056855,1.0758246599311911,0.9956023200666555,1.0019118476311795,1.059823135788955,0.9952840454656253
0.25,10.25,1.0783984420715753,1.0082911795665257,1.0783984420715753,0.9954820637466449,1.0021280444711795,1.0623586361919983,0.9951638275892097
0.25,10.5,1.0810530235131282,1.0085142417276465,1.0810530235131282,0.995361820365788,1.0023497431747384,1.0649376318738508,0.9950436226478112
0.25,10.75,1.0837694197815408,1.0087428359167394,1.0837694197815408,0.9952415899287743,1.0025769400919935,1.0675598076087454,0.9949234306461182
0.25,11.0,1.086532783358235,1.0089769583737895,1.086532783358235,0.9951213724402959,1.0028096314859134,1.070224846008226,0.994803251588821
0.25,11.25,1.0893427568137592,1.0092166052513813,1.0893427568137592,0.9950011679050458,1.0030478135325995,1.0729324276748342,0.9946830854806112
0.25,11.5,1.092198980399104,1.0094617726150124,1.092198980399104,0.9948809763277193,1.0032914823215988,1.0756822313537906,0.9945629323261826
0.25,11.75,1.095101092227981,1.00971245644341,1.095101092227981,0.9947607977130133,1.0035406338562187,1.0784739340825535,0.9944427921302307
0.25,12.0,1.0980487284564486,1.0099686526288567,1.0980487284564486,0.9946406320656265,1.00379526405385,1.0813072113381579,0.9943226648974525
0.375,0.0,1.0124647276286267,1.0028504557848885,1.0124647276286267,1.001093641193196,0.9968978191156813,0.9965159809052238,1.00076958765889
0.375,0.25,1.012931126205316,1.002844324037892,1.012931126205316,1.0009433958083092,0.9967522865949366,0.9970156897893004,1.000620999557133
0.375,0.5,1.0134463940221894,1.0028438064385181,1.0134463940221894,1.000793172856585,0.996749634052491,0.9975718845749204,1.0004724340593485
0.375,0.75,1.0140406440276901,1.0028531477938132,1.0140406440276901,1.0006437774320147,0.9967633154458722,0.9981844708391687,1.0003238911756085
0.375,1.0,1.0147201430896229,1.0028718114813209,1.0147201430896229,1.0004952096781872,0.9967818657980144,0.9988533448291471,1.000175370915988
0.375,1.25,1.0154567092177735,1.0028953736015236,1.0154567092177735,1.0003466645657981,0.996805284837087,0.9995783935490344,1.0000268732905677
0.375,1.5,1.016250218327548,1.0029238338091782,1.016250218327548,1.0001981421049346,0.9968335722199431,1.0003594948545012,0.9998783983094318
0.375,1.75,1.0171005371437079,1.0029571916873157,1.0171005371437079,1.0000496423056893,0.9968667275321458,1.0011995635405062,0.9997299459826696
0.375,2.0,1.01800752331065,1.0029954467472728,1.01800752331065,0.9999011651781589,0.9969047502879994,1.002164294940953,0.9995815163203746
0.375,2.25,1.0189710255095483,1.003038598428726,1.0189710255095483,0.9997527107324445,0.9969476399305824,1.003180680249808,0.9994331093326447
0.375,2.5,1.019990883582158,1.003086646099733,1.019990883582158,0.9996042789786517,0.9969953958317908,1.0042485626325839,0.9992847250295822
0.375,2.75,1.021066928661033,1.0031395890567802,1.021066928661033,0.9994558699268906,0.9970480172923826,1.0053677779916799,0.9991363634212942
